id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.35E+18,#stayathome Andrea Parkin RN ANP MSc NMP 💙,"Barnsley, England","Head of Nursing &AHPs CQC Reg Manager Barnsley Healthcare Federation. Caldecott Guardian, Lead on Safeguarding, Infection control, Quality, Safety & Complaints.",27/03/15 7:08,1063,1928,11834,False,09/01/21 20:32,Now to familiarise myself with Astra Zeneca vaccine before the mammoth week ahead ..It is so good to protect people… https://t.co/fa5ggYaAKD,,Twitter for iPhone,1,16,False
1.35E+18,Sofiane❄,World wide 🌍,Let's make something happen to this world.Turn my notifications On:🔔for daily gain tweets.#Live Simply #Dream Big #Give Love #Follow me On  #bengha4,24/04/18 18:18,30754,30691,137007,False,17/01/21 12:37,"_ Had You Been Affected by Covid ? 
#Covid_19 #PfizerBioNTech 
#DictatureSanitaire #كورونا #Pfizer #COVID19 #Vaccin #vaccinationCovid","['Covid_19', 'PfizerBioNTech', 'DictatureSanitaire', 'كورونا', 'Pfizer', 'COVID19', 'Vaccin', 'vaccinationCovid']",Twitter for Android,0,2,False
1.35E+18,kristingreenwood, ,"Artist & F1 fanatic inspired by my travels and love of motorsport - For my motorsport art check out  @MTRSportArtist

 #Art #Photography  #motorsport #f1",08/08/14 2:31,2822,2798,6003,False,16/01/21 22:23,Norway 29 people dead they had the #PfizerVaccine . #Germany has 10 deaths after having had the vaccine. When they… https://t.co/LRKxzvKLdk,"['PfizerVaccine', 'Germany']",Twitter Web App,0,2,False
1.35E+18,The Tennessee Conservative,"Chattanooga, TN","The Tennessee Conservative Is Your Source Local News, State News and National News; As Well As Humor And Surveys.",08/09/20 20:24,35,8,0,False,15/01/21 19:01,"CDC Publishes Fact Sheets &amp; Info About COVID Vaccine, Including List Of People Who Should Not Take It / Texas Has A… https://t.co/Ei9rkK8gGP",,Twitter Web App,0,0,False
1.35E+18,ColdWarGamer,,ColdWar Gaming,16/12/20 2:48,1,25,30,False,14/01/21 15:54,"Quick question not warzone related. I am currently shielding and off work but today had my first vaccine dose, does… https://t.co/IHJVOYfFID",,Twitter for iPhone,0,0,False
1.35E+18,Lehlohonolo GoldenMirror Manthata🐐,Burgersfort & Tembisa,bio is overrated,28/03/20 9:17,3525,4555,20523,False,12/01/21 5:27,Did you know that most of these Covid19 Vaccine Criticism are coming from Influencers who are hoping to get paid to… https://t.co/M70BCjB66S,,Twitter for Android,1,3,False
1.35E+18,Khaleej Times,United Arab Emirates,"The official Twitter feed of Khaleej Times, the UAE's first and leading English daily
https://t.co/OaJ0rBBfak",11/01/09 7:56,606622,1165,542,True,11/01/21 8:27,"Watch: #PfizerBioNTech #vaccine offers protection against #newcovidstrain 

#COVID19 #CoronavirusStrain 
https://t.co/keHS1kNxEz","['PfizerBioNTech', 'vaccine', 'newcovidstrain', 'COVID19', 'CoronavirusStrain']",Twitter for iPhone,0,6,False
1.35E+18,Custer,Singapore,IG: @jarrko || your shrink's left shark,15/11/08 13:13,344,267,864,False,11/01/21 6:48,First dose done! #PfizerBioNTech https://t.co/JalwG9oQPx,['PfizerBioNTech'],Twitter for iPhone,0,13,False
1.35E+18,Edward J. Chang,"Chino Hills, CA","OMS-III @WesternUCOMP || Aspiring #Physiatrist || 2022 Match Candidate || Dog Dad & Boston Celtics fan || @UCSanDiego, @AshevilleSchool alum",07/01/21 2:34,56,118,35,False,11/01/21 4:25,"Feeling extremely grateful, lucky, and optimistic to have received my first #PfizerBioNTech vaccine. Wishing everyo… https://t.co/VJ9DWhnKIU",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1.35E+18,Emir Ahmedi,Istanbul ,İSTANBUL ÜNİVERSİTESİ - ‌MOLEKÜLER BİYOLOJİ VE GENETİK ‌🧬,22/11/18 1:41,697,681,4890,False,11/01/21 2:58,The #American vaccines (although there’s one German-American vaccine as well) used a new technology named “#mRNA” t… https://t.co/eeXQv9uOaI,"['American', 'mRNA']",Twitter for iPhone,0,0,False
1.35E+18,kambiz mahmoudpour - مسول انجمن آزادی ادیان,Denmark,"My heart beating for peace, freedom & equality",26/08/09 18:38,4531,4973,165069,False,11/01/21 2:53,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/soPMO1r5Zj","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,Tracey Muhammad,,"Believer, Sister",18/09/12 2:46,195,599,2935,False,11/01/21 2:46,"#PublicHealth #COVID19 #Modernavaccine #Moderna #PfizerBioNTech #PfizerCovidVaccine 
4/4
""Both Pfizer and Moderna a… https://t.co/Kui2jN39xB","['PublicHealth', 'COVID19', 'Modernavaccine', 'Moderna', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter Web App,0,0,False
1.35E+18,Tracey Muhammad,,"Believer, Sister",18/09/12 2:46,195,599,2935,False,11/01/21 2:44,"#PublicHealth #COVID19 #Modernavaccine #Moderna #PfizerBioNTech #PfizerCovidVaccine 
3/4
""This Pentagon-run operati… https://t.co/SR1rJEk558","['PublicHealth', 'COVID19', 'Modernavaccine', 'Moderna', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter Web App,0,0,False
1.35E+18,Tracey Muhammad,,"Believer, Sister",18/09/12 2:46,195,599,2935,False,11/01/21 2:41,"#PublicHealth #COVID19 #Modernavaccine #Moderna #PfizerBioNTech #PfizerCovidVaccine 

(2/4)
""According to its organ… https://t.co/2U8IiriYw0","['PublicHealth', 'COVID19', 'Modernavaccine', 'Moderna', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter Web App,1,0,False
1.35E+18,Tracey Muhammad,,"Believer, Sister",18/09/12 2:46,195,599,2935,False,11/01/21 2:37,"#PublicHealth #COVID19 #Modernavaccine #Moderna #PfizerBioNTech #PfizerCovidVaccine 

(1/4)

""Operation Warp Speed… https://t.co/ouJlydEGBU","['PublicHealth', 'COVID19', 'Modernavaccine', 'Moderna', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter Web App,2,0,False
1.35E+18,Canadian Advocacy Centre 4 Health Safety & Justice,Canada ,#CACHSJ advocates for #civilrights #humanrights #digital #information & #privacyrights; #healthsovereignty  #mentalhealth rights; #workerrights #employmentlaw,10/09/20 19:03,606,2050,735,False,11/01/21 1:20,"@crashoverrideee #COVID19 Vaccine Update for #PfizerBioNTech - 5,052 'Health Impact Events' in the first 5 days of… https://t.co/mXvQZkipx8","['COVID19', 'PfizerBioNTech']",Twitter Web App,0,1,False
1.35E+18,Dr. Fun,"Alabama, USA","Peds cardiologist, medical educator, wife, mom, knitter, sewist, awkward dancer. “It is to laugh.” Oh yeah, my views (& my dance moves) are my own",21/01/17 0:03,239,299,3033,False,11/01/21 0:54,"Dr Fun's I Feel Good - My effort at a PSA, please share so we can get on with 2021!  #COVID19 #PfizerCovidVaccine… https://t.co/Ay8Fa4ugNO","['COVID19', 'PfizerCovidVaccine']",Twitter for iPhone,1,2,False
1.35E+18,Rest of the Dream,The Rose Garden,"Chronic insomniac, causer of bedlam, fixer of sick hearts, sometimes writer, voracious reader. Snarky, sassy, studious. #WeWillVote",29/04/09 13:06,274,648,6107,False,11/01/21 0:28,@Writer_DG I got dose #2 Friday. Have to admit I feel as though it kinda makes us nurses superheroes 💉🦠#COVIDkiller… https://t.co/1zARofH2Pp,['COVIDkiller'],Twitter for iPhone,0,2,False
1.35E+18,michelle stone,,Has 3 gorgeous children and supports Cheltenham Town FC.,26/07/12 20:13,24,96,116,False,10/01/21 23:20,Feeling very privileged to have had my first covid vaccine today. #COVIDVaccination #PfizerBioNTech,"['COVIDVaccination', 'PfizerBioNTech']",Twitter for Android,0,0,False
1.35E+18,Khalil Khani,"Tempe, AZ",,13/11/13 5:59,586,641,55452,False,10/01/21 23:07,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/8Npp0yyCj0","['Iran', 'Coronavirus']",Twitter Web App,1,1,False
1.35E+18,"Heena Panchal, MD, DAFBM, DABPN",,"Psychiatrist, Family Medicine Physician, Behavioral Faculty, Wellness Director @KPSJFMR #balint #meded #FMRevolution #medpsych. Opinions are my own.",29/09/18 1:29,201,486,984,False,10/01/21 22:51,"Completed my 2 shot COVID19 vaccination series today. No reactions, doing well 💪 Grateful to the scientists and my… https://t.co/wMDQsgpISd",,Twitter for Android,1,6,False
1.35E+18,Lauren 💕🏒,"Newark-on-Trent, England","Nottingham Panthers! 😺🏒 Season Ticket Holder Block 17, Dylan Malmquist Silver Sponsor 💛🖤🐾 #BeTheRoar #PanthersNation",18/08/11 9:45,855,801,10004,False,10/01/21 22:20,Feeling honoured to have been able to have this today.! Well worth the sore arm.. Just gotta wait for dose number 2… https://t.co/axF2nlK8wA,,Twitter for iPhone,0,12,False
1.35E+18,Amrita,"Toronto, Ontario",#WeTheNorth,11/03/10 0:19,499,523,370,False,10/01/21 22:10,First vaccine dose ✅ #GetVaccinated #PfizerBioNTech #COVID19,"['GetVaccinated', 'PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,1,False
1.35E+18,Zeze Baydoun 🇱🇧🇺🇸,,,21/03/14 16:03,344,823,6428,False,10/01/21 22:01,The Lebanese Government keeps postposing their promise to sign a #PfizerBioNTech #vaccine agreement. Our people are… https://t.co/ukVb9jd7Lf,"['PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False
1.35E+18,trade_invest,,#stocks #trade #invest #views my #own. DYOR I do mine! You'll #thank me later. #Logic & being #proactive is key!,15/12/20 14:55,6,5,104,False,10/01/21 21:59,#markofthebeast connected with #vaccinations #VaccineStrategy #PfizerBioNTech #AstraZeneca #ZaidHamid #xrp… https://t.co/DqV3tI5YrT,"['markofthebeast', 'vaccinations', 'VaccineStrategy', 'PfizerBioNTech', 'AstraZeneca', 'ZaidHamid', 'xrp']",Twitter Web App,0,1,False
1.35E+18,Rebecca Wiseman,"Norwich, 'Very Down South'","Consultant in Older People's Medicine - loves teaching, learning and delivering excellent patient care. Relocated to @NNUH. #TeamElsing https://t.co/Tqkn8UUP1Z",07/04/19 12:51,317,488,6469,False,10/01/21 21:14,@hilarywinch Brilliant Hilary! What a record number today! What a team! A figure to build on for tomorrow....… https://t.co/RHFR3NeVpc,,Twitter for Android,1,2,False
1.35E+18,"Kavin Arasar, MD","Chicago, IL","Cardiology Fellow, plant mom, and hotpot enthusiast",21/09/20 22:52,26,29,80,False,10/01/21 21:09,2nd dose  ✅ but it was a beast! Temp of 102F overnight but nothing 1000mg of Tylenol and sleeping for 12 hrs can’t… https://t.co/atdqdS1Wsk,,Twitter for iPhone,0,6,False
1.35E+18,Mariam,"Birmingham, England",📍Birmingham - London 🎓 @UCL grad #MPharm 💊 Prov Pharmacist 🥾 Hiker 🪴 Plant Mom,14/08/18 18:04,33,129,170,False,10/01/21 21:03,When you get the Pfizer-BioNTech vaccine but the next day your arm feels like it was run over by an armored tank...… https://t.co/mUTgHH91oN,,Twitter for Android,0,1,False
1.35E+18,Gary Lienhart DO,United States,"Anesthesiology and Pain Medicine, married to an exceptional Physician Mom. Tweets are my own and are not medical advice.",14/07/19 1:27,17,38,47,False,10/01/21 21:00,2021 is looking quit special! Completed the second #COVID19 vaccine #PfizerBioNTech this week and now this beautifu… https://t.co/rQ8VE4Fwxw,"['COVID19', 'PfizerBioNTech']",Twitter for iPhone,0,5,False
1.35E+18,"Harlori K. Bains, M.D.","Grand Rapids, MI",Pediatric Neuroimmunologist at Helen DeVos Children’s Hospital. Wife//Sister//Daughter//Aunt. Dog-mom. Proud Spartan. Sikh-American. All views here are my own.,05/10/17 5:31,208,161,764,False,10/01/21 20:38,"Dose 2 of #PfizerBioNTech #COVIDVaccination was nearly 24 hours ago, and the only symptom I’ve experienced is a sor… https://t.co/a6VDsQMyAZ","['PfizerBioNTech', 'COVIDVaccination']",Twitter for iPhone,0,1,False
1.35E+18,Erick Martínez Juárez,"Augusta, GA",M4 @MCG_AUG | @Harvard '15 | Formerly @WestPoint_USMA | Aspiring Neurologist | Farmworker/BIPOC Health | Rural Georgia #FGLI 🇲🇽🇺🇸 | 🏃🏾💃🏻 | Views = Own,09/06/09 21:14,924,900,8860,False,10/01/21 20:38,Privileged to receive dose 1 of #PfizerBioNTech vaccine. Thankful for the people &amp; science behind it. Hope it reach… https://t.co/2c5ll5j0AS,['PfizerBioNTech'],Twitter for iPhone,1,36,False
1.35E+18,Ken J Haley,,,22/01/12 22:08,236,189,7302,False,10/01/21 20:19,"@natnewswatch @AnitaOakville @PattyHajdu @GovCanHealth @AHS_media @sante_qc @ONThealth 
@JanssenCanada’s single dos… https://t.co/mFGJL5yXoe",,Twitter for iPad,0,0,False
1.35E+18,Paul Kelly,"Cork, Ireland","Radiation Oncologist, Bon Secours UPMC Cork 🇮🇪 UCC grad. Triathlon for relaxation! Views my own",24/12/13 21:14,1177,1163,7016,False,10/01/21 20:11,"This is not un-cap and shoot folks, great description here #COVID19 #vaccine #PfizerBioNTech https://t.co/m1DnTgaQmx","['COVID19', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,4,14,False
1.35E+18,#NurseLife/HelloMyNameIs...💙,Right here...,"Nurse Manager, Cider drinker, Hashis/coeliac/fibro (won’t wear purple).💙999Family, NHS, RIAT, amazing Armed Forces, Autism, & Sepsis awareness! My views!🙈🙉🙊",23/12/13 22:22,253,672,3262,False,10/01/21 19:45,Great uptake at our #COVIDVaccination clinics this week with the #PfizerBioNTech vacc and now we are able to use… https://t.co/5167KtRQ8H,"['COVIDVaccination', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1.35E+18,Angie Donaldson,CREWE,,11/03/09 20:30,23,119,411,False,10/01/21 19:33,"First vaccine done 😁💪💉 2days ago, feel absolutely fine #PfizerBioNTech #vaccinated https://t.co/JpUWtDxx8k","['PfizerBioNTech', 'vaccinated']",Twitter for Android,0,1,False
1.35E+18,Sascha Mullen,Hampshire ,"Area Manager for Health Visiting in Hampshire with @Southern_NHSFT, dad to one amazing little man. 20 years in #NHS #Nurse. All views and opinions are my own.",16/07/15 8:08,723,746,7186,False,10/01/21 19:20,Really privileged that I’ve been offered and had my first #PfizerBioNTech #COVID19 vaccination this evening. Back i… https://t.co/efj5B2lBCP,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,1,35,False
1.35E+18,Colleen O'Neill,,"RGN at H@H Wishaw ❤
Mum of an amazing boy who has Congenital Heart Disease 👩‍👦💪",02/01/21 7:59,8,48,1,False,10/01/21 19:13,Was due my second Pfizer/BioNTech vaccine tomorrow but been rescheduled to 18th Feb. Hopefully can avoid the virus… https://t.co/zH6nOJnsIR,,Twitter for Android,0,0,False
1.35E+18,Laura Power💙 #BLM #WearAMask #COVIDvaccinated,,#hellomynameis Laura. Mum/Wife/GP/Ally. She/Her. @cgps_gp committee. @CLPCNSpeakUP #FTSUG Admin @irregularchoice Buy/Sell/Worship FB. All views my own.,01/08/09 16:12,568,2187,6226,False,10/01/21 19:13,I know how incredibly lucky I am now thatI’ve had both #covidvaccine #PfizerBioNTech doses. Amazing work being done… https://t.co/rCSPmXetT4,"['covidvaccine', 'PfizerBioNTech']",Twitter for iPhone,1,6,False
1.35E+18,Sherry,Canada,Leave this world a little better than you found it. —Robert Bade-Powell,15/07/09 15:40,1269,1507,45005,False,10/01/21 19:11,@crystalmundypsy @adriandix Be glad you aren’t. The government lied to #HCW and are not adhering to schedule of dos… https://t.co/LQvKQI3KZt,['HCW'],Twitter for iPhone,0,0,False
1.35E+18,Nemat Ma,,,11/03/18 18:16,229,364,4280,False,10/01/21 19:10,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/cSZkQekfeE","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",25/03/19 4:14,22798,599,8137,True,10/01/21 18:59,4. The ultra cold chain storage of the #PfizerBioNTech #vaccine requires careful planning so doses are not wasted.… https://t.co/gCC4ZXkR6h,"['PfizerBioNTech', 'vaccine']",Twitter Web App,1,10,False
1.35E+18,Ada Schmidtkunz,"London, England","KCL MA Disasters, Adaptation and Development #Polyglot #Human and #Environmental rights activist —“Environmental and Indigenous rights are human rights!”",02/04/18 21:33,111,655,2780,False,10/01/21 18:58,I do not understand why the second jab of the #PfizerBioNTech #vaccine is given after 3 WEEKS to people in the #UK.… https://t.co/qdMwZ67A2O,"['PfizerBioNTech', 'vaccine', 'UK']",Twitter for iPhone,0,0,False
1.35E+18,Sherry,Canada,Leave this world a little better than you found it. —Robert Bade-Powell,15/07/09 15:40,1269,1507,45005,False,10/01/21 18:51,@bcgov @adriandix @jjhorgan #bonniehenry asked us to follow guidelines since the beginning of this pandemic &amp; now t… https://t.co/GfkteEcmjJ,['bonniehenry'],Twitter for iPhone,0,0,False
1.35E+18,Tim Deer,"Charleston, West Virginia","Physician, Husband, Father, Triathlete, Ultra-runner, Ironman Foundation Ambassador, #neuromodulation, Chairman American Society of Pain and Neuroscience",24/05/10 3:56,2760,4746,17190,False,10/01/21 18:49,"36 hours post COVID-19 Pfizer Vaccine 2.  Ran 10 miles of Trails no fever, chills, or aches. Feeling great and bles… https://t.co/x3GiJ8E90a",,Twitter for iPhone,0,36,False
1.35E+18,Duke Pediatric Urology,"Durham, NC","Specializing in the diagnosis, treatment, and care of children with congenital and acquired urologic problems. #DukePedsUro",17/06/19 12:27,258,56,142,False,10/01/21 18:48,Friends give friends mRNA! 🦠💉 Our own @DnpKelly vaccinating our own @sameaker - teamwork makes the immune system wo… https://t.co/xwOfR9yM12,,Twitter for iPhone,1,7,False
1.35E+18,MimiMD83,"California, USA",Infectious Diseases MD,25/10/19 5:28,104,288,6958,False,10/01/21 18:32,Getting dose 2 today! Thank you to the nurses and pharmacists who are working overtime on a Sunday for this🙏🏽… https://t.co/T2UNz2mFj6,,Twitter for iPhone,0,3,False
1.35E+18,Naif Alruwaili نايف الرويلي,Riyadh,M.S from @GeorgiaStateU B.S from @UOD_EDU_SA / Major in Respiratory Therapy/ Minor in Disaster Management/ Interest is “Pandemic influenza Disaster”,05/01/14 23:58,165,821,1204,False,10/01/21 18:30,I just got the #PfizerBioNTech vaccine’s 1st shot. #StopTheSpread #CovidVaccine,"['PfizerBioNTech', 'StopTheSpread', 'CovidVaccine']",Twitter for iPhone,0,0,False
1.35E+18,"Vivienne Meljen, MD","Durham, NC",Balanced | Doer | Surgeon I 🇨🇺🇺🇸 | @DukeObGyn Resident | @GeiselMed + @univofscranton alum | #DoGood | Candor | Tidy | Namaste | ♻️ 🌎 | Views = mine only,24/04/15 19:52,867,792,6945,False,10/01/21 18:27,This miracle of science. Thank you! 2nd shot. #vaxxie #vaxxed #gratitude #pfizer #phuckcovid #COVID19… https://t.co/sf5QgjIkW4,"['vaxxie', 'vaxxed', 'gratitude', 'pfizer', 'phuckcovid', 'COVID19']",Twitter for iPhone,3,32,False
