Employee_ID, Computer_OS, Computer_OS_version, Computer_tickets, Mobile_OS, Mobile_OS_version, Mobile_tickets
EID_16830,Windows,10,8,Android,8,2
EID_7043,MacOS,Catalina,1,iOS,13,0
EID_2445,Windows,8,1,iOS,13,0
EID_10121,Windows,10,2,iOS,13,1
EID_5400,Windows,10,3,iOS,11,1
EID_5707,Windows,8,7,iOS,13,1
EID_7627,Windows,10,2,Android,8,0
EID_5283,Windows,7,2,Android,8,2
EID_8235,Linux,ubuntu,2,Android,8,0
EID_24743,Windows,10,3,,,0
EID_25325,Windows,10,1,Android,9,1
EID_12823,Windows,10,5,Android,7,0
EID_13928,MacOS,Catalina,0,iOS,,0
EID_1027,Windows,10,0,Android,7,0
EID_23729,Windows,10,3,Android,10,1
EID_1550,Windows,8,2,Android,10,0
EID_13927,Linux,ubuntu,0,Android,7,0
EID_21630,Windows,10,4,Android,10,2
EID_10808,Windows,8,2,Android,10,0
EID_3324,Windows,8,0,Android,7,0
EID_2106,Windows,8,2,iOS,11,0
EID_12277,Windows,10,4,Android,10,0
EID_4099,Windows,8,1,Android,8,0
EID_19813,Windows,10,6,Android,8,0
EID_17994,Windows,10,1,Android,9,0
EID_14241,Windows,7,1,Android,8,1
EID_18602,Windows,7,4,Android,7,1
EID_6152,Windows,10,1,Android,9,0
EID_14034,MacOS,Catalina,1,iOS,13,0
EID_24619,Windows,8,6,Android,9,3
EID_2444,Windows,8,2,Android,7,0
EID_7805,Windows,7,4,Android,8,2
EID_17544,Windows,8,1,Android,8,1
EID_18417,MacOS,Catalina,2,iOS,13,0
EID_16591,Windows,7,0,Android,10,0
EID_20900,Windows,10,1,Android,10,0
EID_12951,Windows,8,2,Android,8,0
EID_12624,Windows,10,1,iOS,13,0
EID_1352,Linux,ubuntu,1,Android,9,0
EID_10018,Windows,8,3,Android,8,0
EID_15527,Windows,10,4,Android,7,0
EID_1824,MacOS,High Sierra,0,iOS,11,0
EID_4380,Linux,ubuntu,0,Android,8,0
EID_15453,MacOS,Mojave,0,iOS,13,0
EID_9041,Windows,10,1,Android,10,1
EID_9715,Windows,7,0,Android,9,0
EID_24205,Windows,10,1,Android,8,2
EID_10492,Windows,,0,Android,9,0
EID_4866,Windows,10,3,Android,7,2
EID_15537,Windows,7,1,Android,10,0
EID_21444,Windows,10,1,Android,8,0
EID_25112,Windows,10,1,Android,7,0
EID_17336,Windows,10,4,Android,8,0
EID_6166,Windows,10,0,Android,8,0
EID_16947,MacOS,Mojave,1,iOS,13,0
EID_20082,Windows,7,1,Android,8,0
EID_7386,Windows,8,1,Android,8,0
EID_1130,MacOS,Catalina,0,iOS,13,0
EID_9846,Windows,10,1,Android,7,0
EID_21267,MacOS,Big Sur,0,iOS,12,0
EID_3826,Windows,7,1,Android,8,1
EID_16700,Windows,10,0,Android,8,0
EID_18663,,,9,Android,8,3
EID_2469,Windows,10,5,Android,9,2
EID_6153,Windows,10,0,Android,10,0
EID_5622,Windows,8,3,Android,8,1
EID_3575,Windows,8,12,Android,9,1
EID_4211,Linux,ubuntu,1,iOS,11,0
EID_3990,Windows,10,3,Android,10,0
EID_25602,Windows,10,6,Android,9,1
EID_4838,MacOS,High Sierra,1,iOS,13,0
EID_14778,Windows,8,3,Android,8,0
EID_2528,Windows,7,2,Android,7,1
EID_15200,Windows,10,0,Android,9,0
EID_9576,Windows,8,0,Android,10,1
EID_12481,MacOS,Mojave,1,,,0
EID_2313,Windows,7,1,Android,7,0
EID_3419,Windows,10,0,Android,9,0
EID_25792,Windows,10,0,Android,8,0
EID_15364,Windows,10,1,Android,9,0
EID_19497,,,2,Android,7,2
EID_25546,Windows,10,2,Android,7,2
EID_11086,Windows,8,5,Android,8,2
EID_25166,Windows,10,0,Android,7,1
EID_15344,Windows,10,1,Android,8,0
EID_13783,Linux,ubuntu,1,Android,8,0
EID_24948,MacOS,High Sierra,3,iOS,13,0
EID_17915,Windows,10,1,Android,7,1
EID_2522,,,14,Android,10,3
EID_18593,Windows,10,0,iOS,12,0
EID_10907,Windows,8,2,Android,7,0
EID_16061,Windows,10,7,Android,8,1
EID_12376,Windows,8,2,Android,8,0
EID_13725,Windows,10,3,Android,9,0
EID_6095,Linux,ubuntu,0,iOS,12,0
EID_13361,Windows,8,4,Android,7,1
EID_25540,Windows,7,3,Android,10,2
EID_20178,MacOS,Big Sur,0,iOS,13,0
EID_13886,Windows,10,9,iOS,12,0
EID_14279,,,2,Android,8,1
EID_12163,Windows,10,10,Android,10,1
EID_3651,Windows,7,3,Android,10,0
EID_11873,Windows,10,0,Android,10,1
EID_5871,Windows,7,1,Android,7,1
EID_16856,Windows,10,4,Android,7,0
EID_8287,Windows,10,7,Android,10,1
EID_22544,Windows,8,4,Android,8,0
EID_10500,Windows,10,6,,,7
EID_7049,Windows,10,1,iOS,12,0
EID_5524,Windows,10,3,Android,9,1
EID_4003,Windows,10,5,,,1
EID_10688,MacOS,Mojave,2,iOS,11,1
EID_2599,MacOS,High Sierra,1,iOS,13,0
EID_10916,Windows,10,4,,,0
EID_13046,Windows,8,2,Android,8,2
EID_22737,Windows,7,2,Android,8,0
EID_9172,Windows,10,3,Android,7,0
EID_12366,Windows,8,1,Android,7,0
EID_15190,Windows,8,1,Android,8,0
EID_24878,Windows,8,2,Android,7,1
EID_25724,Windows,10,1,Android,10,0
EID_1453,Windows,10,2,Android,8,3
EID_17621,Windows,8,3,,,0
EID_7773,Windows,8,0,Android,8,1
EID_10528,,,7,Android,8,2
EID_12521,Linux,ubuntu,0,Android,10,0
EID_6746,Windows,8,16,iOS,13,1
EID_21151,Windows,8,7,iOS,13,2
EID_12053,Windows,7,1,iOS,13,0
EID_5745,Windows,10,0,Android,8,0
EID_14530,MacOS,Mojave,1,iOS,13,0
EID_15023,Windows,8,2,Android,9,1
EID_8157,MacOS,Big Sur,6,iOS,13,1
EID_24746,MacOS,Big Sur,1,iOS,13,0
EID_17992,Windows,10,3,Android,7,1
EID_7967,Windows,10,0,Android,10,0
EID_17430,Windows,10,2,Android,10,4
EID_9230,Windows,8,1,Android,8,1
EID_22573,Windows,10,1,,,0
EID_4756,Windows,10,1,Android,7,2
EID_13389,Linux,ubuntu,1,Android,8,0
EID_1837,MacOS,Big Sur,0,iOS,13,0
EID_12882,Windows,10,0,Android,10,0
EID_4491,Windows,10,2,Android,8,0
EID_6433,Windows,8,4,Android,8,0
EID_5829,Windows,10,2,Android,8,0
EID_14958,Windows,10,3,Android,10,2
EID_25042,Windows,10,0,Android,8,0
EID_13198,MacOS,Big Sur,0,iOS,13,0
EID_23697,MacOS,Catalina,1,Android,7,1
EID_16361,Windows,10,0,Android,7,1
EID_19269,Windows,10,1,Android,7,0
EID_24863,MacOS,High Sierra,0,iOS,13,0
EID_17861,Windows,7,1,Android,7,0
EID_1433,Windows,10,4,Android,7,0
EID_12377,MacOS,Mojave,0,iOS,13,0
EID_2787,Windows,8,7,Android,10,1
EID_6451,MacOS,,2,iOS,13,1
EID_8320,Windows,10,1,Android,8,0
EID_21825,Windows,7,1,Android,7,1
EID_13848,Windows,10,2,Android,10,0
EID_10289,Windows,7,1,Android,9,0
EID_23043,Windows,8,0,Android,7,0
EID_18459,Windows,8,4,Android,9,0
EID_15740,Windows,,4,Android,7,5
EID_22156,Windows,7,8,Android,7,1
EID_25639,Windows,10,1,,,1
EID_17523,Windows,7,3,Android,10,0
EID_9900,Windows,8,1,Android,9,1
EID_19888,,,2,Android,9,0
EID_13042,MacOS,Mojave,0,iOS,11,0
EID_2633,MacOS,Big Sur,2,iOS,13,0
EID_5736,Windows,7,3,iOS,13,0
EID_4697,MacOS,Big Sur,0,iOS,13,0
EID_22460,Windows,10,0,Android,8,0
EID_2400,Windows,10,0,Android,8,0
EID_14893,MacOS,High Sierra,0,iOS,11,0
EID_3623,Windows,10,0,Android,10,0
EID_25836,Windows,10,5,iOS,13,0
EID_1653,Windows,10,5,Android,7,0
EID_8893,Windows,10,1,Android,10,2
EID_20569,Windows,10,3,Android,8,2
EID_24143,Windows,7,1,Android,8,3
EID_7719,Linux,ubuntu,0,Android,8,0
EID_15294,Windows,10,4,Android,8,1
EID_17702,Windows,8,2,Android,7,0
EID_9784,Windows,10,0,Android,10,0
EID_1099,Windows,8,0,Android,10,0
EID_14814,,,4,Android,8,0
EID_24650,,,2,Android,7,1
EID_5647,MacOS,Catalina,1,iOS,12,0
EID_17152,Windows,10,0,Android,8,0
EID_23395,Windows,10,2,iOS,12,1
EID_7833,Windows,7,0,Android,10,0
EID_10504,Windows,7,2,Android,10,0
EID_5827,Windows,10,2,Android,9,0
EID_5248,Windows,10,2,Android,7,0
EID_15781,Windows,7,0,iOS,11,0
EID_22538,Windows,10,0,Android,7,0
EID_6756,MacOS,Mojave,1,iOS,12,0
EID_4545,Windows,7,2,Android,8,0
EID_12181,Windows,10,10,Android,8,2
EID_9345,Windows,7,2,Android,10,1
EID_3437,Windows,10,2,Android,8,1
EID_19067,Windows,10,3,iOS,12,0
EID_11083,Windows,10,0,iOS,12,1
EID_22311,Windows,10,3,Android,8,2
EID_6589,Windows,10,2,Android,10,0
EID_4887,Windows,10,1,Android,8,0
EID_10530,MacOS,High Sierra,4,iOS,12,0
EID_1350,MacOS,Catalina,0,iOS,12,0
EID_2594,Windows,7,4,Android,10,0
EID_18857,Windows,8,2,Android,7,1
EID_8666,Windows,10,19,Android,8,1
EID_6131,Linux,ubuntu,0,Android,8,0
EID_16112,MacOS,Catalina,3,iOS,13,0
EID_22540,Windows,10,1,,,0
EID_10194,Windows,10,2,Android,8,1
EID_5764,Windows,8,0,Android,8,0
EID_22833,Windows,10,13,Android,7,4
EID_13871,MacOS,Mojave,1,iOS,11,0
EID_3558,MacOS,Mojave,0,iOS,13,0
EID_3892,Windows,10,2,Android,8,2
EID_22349,Windows,10,0,Android,7,0
EID_16487,Windows,10,10,Android,9,0
EID_9488,Windows,10,1,Android,7,1
EID_9235,Windows,8,7,Android,7,1
EID_10986,MacOS,Mojave,2,iOS,11,0
EID_12004,Linux,ubuntu,1,Android,9,0
EID_13380,Windows,10,3,Android,7,0
EID_6566,Windows,10,3,Android,9,2
EID_4328,Windows,7,0,,,0
EID_14074,Windows,10,6,Android,10,0
EID_19222,Windows,8,2,iOS,13,0
EID_22316,Windows,7,1,iOS,13,0
EID_22010,Windows,8,1,Android,8,0
EID_15508,Windows,10,1,Android,8,0
EID_10580,Windows,8,4,Android,7,1
EID_17917,MacOS,High Sierra,1,iOS,13,0
EID_18310,Linux,ubuntu,0,iOS,11,0
EID_3757,Windows,8,1,Android,8,1
EID_3735,Windows,7,3,Android,8,0
EID_4578,,,4,,,0
EID_11140,Windows,7,2,Android,8,0
EID_24290,MacOS,High Sierra,0,iOS,13,0
EID_21462,Windows,10,1,Android,7,1
EID_22503,Windows,10,1,Android,8,0
EID_21050,Windows,10,5,Android,7,0
EID_22738,Windows,7,0,iOS,13,0
EID_1893,Windows,10,0,Android,7,1
EID_21996,Windows,10,5,Android,7,1
EID_22388,Windows,8,4,Android,7,2
EID_6148,MacOS,Catalina,0,Android,8,0
EID_6926,Windows,10,1,Android,8,0
EID_25779,Windows,10,3,Android,7,1
EID_6287,Windows,10,2,Android,7,0
EID_20174,Windows,8,1,iOS,11,0
EID_22018,Windows,10,3,iOS,11,0
EID_9683,Windows,8,3,Android,9,0
EID_8277,Windows,8,2,Android,8,1
EID_2647,Windows,10,4,Android,8,0
EID_1820,Windows,10,1,Android,9,0
EID_11802,MacOS,Big Sur,1,iOS,,0
EID_14824,Windows,7,1,Android,8,1
EID_8718,Windows,10,4,Android,10,0
EID_16902,Windows,10,1,Android,7,0
EID_22646,Windows,10,8,Android,9,2
EID_14222,Windows,10,6,Android,7,2
EID_5715,MacOS,Mojave,0,iOS,11,0
EID_14833,MacOS,Mojave,4,iOS,13,1
EID_2049,MacOS,Mojave,2,iOS,13,0
EID_4656,Windows,10,4,Android,8,1
EID_3769,Windows,10,3,Android,7,2
EID_25402,Windows,8,1,Android,7,0
EID_10356,Windows,10,1,Android,8,0
EID_15564,Windows,8,5,Android,10,1
EID_2268,MacOS,Mojave,3,iOS,13,1
EID_2111,Windows,10,0,Android,7,0
EID_16297,MacOS,Catalina,1,iOS,13,1
EID_22403,Windows,8,3,Android,10,0
EID_8401,MacOS,Mojave,1,iOS,11,0
EID_2804,Windows,10,1,Android,8,2
EID_12885,Windows,10,3,Android,9,0
EID_10767,Windows,10,1,Android,8,0
EID_23750,MacOS,Mojave,5,iOS,11,1
EID_7185,MacOS,Big Sur,0,iOS,12,0
EID_5598,Windows,10,0,Android,10,0
EID_5220,Windows,7,3,Android,7,1
EID_20902,MacOS,,0,iOS,13,0
EID_22536,Windows,10,7,iOS,11,1
EID_12279,Linux,ubuntu,2,Android,10,0
EID_22185,Windows,8,1,Android,10,0
EID_11110,Windows,10,5,Android,8,1
EID_9139,Windows,8,4,Android,8,0
EID_19207,Windows,8,5,Android,9,0
EID_19132,MacOS,Mojave,1,iOS,12,0
EID_3132,MacOS,Catalina,0,iOS,12,0
EID_15770,Windows,10,6,Android,8,1
EID_5557,Windows,7,1,Android,7,0
EID_2141,Windows,7,0,Android,7,0
EID_3459,Windows,7,2,iOS,13,1
EID_2247,Windows,8,6,Android,8,5
EID_7581,Windows,8,1,Android,8,0
EID_5987,Windows,10,2,Android,8,0
EID_8355,Windows,8,4,Android,8,0
EID_14205,MacOS,Catalina,1,iOS,11,0
EID_21072,MacOS,Mojave,1,iOS,12,0
EID_13174,Windows,10,6,Android,9,1
EID_17359,Windows,10,2,Android,7,2
EID_18618,Windows,7,1,Android,8,0
EID_5673,Windows,7,2,iOS,13,0
EID_18289,Windows,8,3,Android,10,1
EID_23383,MacOS,Mojave,1,iOS,12,0
EID_16825,Windows,10,8,Android,8,2
EID_4408,MacOS,Catalina,5,Android,8,0
EID_15053,Linux,ubuntu,0,Android,10,0
EID_24851,MacOS,Catalina,3,iOS,12,0
EID_10084,Linux,ubuntu,0,Android,8,0
EID_14701,Windows,10,1,Android,8,0
EID_8378,Windows,10,2,iOS,13,2
EID_4251,Linux,ubuntu,0,Android,7,0
EID_1723,MacOS,Mojave,0,iOS,12,0
EID_23721,Windows,8,3,Android,8,0
EID_21809,Windows,8,2,Android,10,1
EID_6245,Windows,10,0,Android,8,0
EID_2037,Windows,10,0,Android,8,0
EID_3284,Linux,ubuntu,0,Android,10,0
EID_5671,Windows,7,0,Android,9,1
EID_20176,Windows,8,1,Android,8,0
EID_3266,Windows,10,0,Android,8,0
EID_24983,Windows,10,5,Android,8,1
EID_1294,Windows,10,3,Android,7,0
EID_8217,Windows,8,0,Android,8,1
EID_11215,,,0,Android,8,0
EID_23087,Windows,10,1,Android,8,0
EID_11551,Windows,10,4,Android,7,2
EID_14719,Windows,10,9,Android,7,6
EID_11117,MacOS,Mojave,3,iOS,12,0
EID_3131,Windows,10,3,Android,10,0
EID_1192,Windows,7,4,Android,7,1
EID_22591,Windows,7,3,Android,7,1
EID_11260,Windows,10,8,,,1
EID_20294,Windows,8,2,Android,10,1
EID_19344,Windows,10,2,Android,8,0
EID_14894,Windows,7,4,Android,10,0
EID_16459,Windows,10,1,Android,9,0
EID_24545,,,0,Android,7,0
EID_5713,MacOS,Mojave,1,iOS,13,0
EID_15070,Windows,8,1,Android,7,0
EID_12226,Windows,10,0,Android,10,0
EID_1730,Windows,8,0,Android,9,0
EID_25953,Windows,10,2,Android,8,0
EID_7359,Windows,7,1,Android,7,2
EID_3923,Windows,10,0,Android,8,0
EID_11516,MacOS,Catalina,1,iOS,13,0
EID_11403,Windows,8,8,Android,8,1
EID_12362,Windows,8,5,Android,9,1
EID_5793,Windows,8,1,Android,7,0
EID_19940,Windows,8,1,Android,10,2
EID_9177,Windows,10,5,Android,8,0
EID_3274,,,0,Android,9,0
EID_13679,Windows,8,3,Android,10,1
EID_25885,Windows,7,1,Android,9,1
EID_8166,Windows,10,0,Android,9,0
EID_5774,Windows,10,0,Android,10,0
EID_21735,Windows,7,4,Android,8,1
EID_6814,Windows,8,0,Android,8,0
EID_22240,Windows,7,0,Android,10,0
EID_24621,Windows,,0,Android,10,1
EID_18765,MacOS,Catalina,0,iOS,12,0
EID_18388,Windows,7,1,Android,8,1
EID_17727,Windows,10,2,Android,7,1
EID_20872,Windows,10,5,Android,7,1
EID_9679,Windows,10,3,Android,10,1
EID_20307,Windows,10,3,Android,9,1
EID_3739,,,1,Android,8,1
EID_18882,Windows,7,8,Android,7,1
EID_3484,Windows,10,0,Android,7,0
EID_23574,Windows,8,4,Android,8,2
EID_16994,MacOS,Big Sur,1,Android,10,0
EID_1163,Windows,10,0,Android,8,0
EID_8162,Windows,10,1,Android,8,0
EID_8846,Windows,10,11,Android,9,0
EID_5284,Windows,10,2,Android,8,2
EID_23608,Windows,8,4,Android,8,2
EID_20551,MacOS,Catalina,2,iOS,13,0
EID_3136,Windows,7,12,Android,10,4
EID_21533,Windows,8,1,Android,7,0
EID_6017,Windows,7,1,Android,10,0
EID_16615,Windows,7,1,Android,7,0
EID_25417,Windows,10,3,iOS,12,1
EID_14347,Windows,10,5,Android,10,2
EID_17077,Windows,7,2,Android,7,0
EID_13897,Windows,10,7,Android,9,2
EID_3225,Linux,ubuntu,0,,,0
EID_13297,Windows,10,1,Android,10,1
EID_2215,Windows,10,0,Android,10,0
EID_9022,Windows,7,2,Android,10,1
EID_8414,Windows,10,0,Android,7,0
EID_10522,Windows,10,8,Android,7,0
EID_23800,Windows,7,6,Android,8,1
EID_17918,Windows,10,0,Android,8,0
EID_22533,MacOS,Mojave,0,iOS,13,0
EID_23390,MacOS,Catalina,0,iOS,12,0
EID_17603,Windows,10,3,Android,10,1
EID_15408,MacOS,Catalina,2,iOS,12,0
EID_2698,Windows,10,6,Android,7,2
EID_6706,Windows,10,2,Android,9,0
EID_4535,Windows,10,7,Android,10,0
EID_20683,Windows,8,1,Android,8,0
EID_15240,Windows,7,5,Android,8,0
EID_15209,Windows,8,1,Android,10,0
EID_15442,,,3,Android,10,0
EID_11402,Windows,10,2,Android,7,0
EID_13430,Windows,10,2,Android,10,1
EID_21752,Windows,8,3,Android,10,1
EID_16552,Windows,10,0,Android,10,0
EID_22287,Windows,10,1,Android,8,0
EID_8077,,,3,iOS,13,2
EID_24860,Windows,10,0,Android,7,0
EID_1497,Windows,10,3,Android,7,0
EID_20742,MacOS,,1,iOS,13,0
EID_9877,Windows,10,4,Android,8,3
EID_22586,Windows,8,6,Android,7,2
EID_19588,MacOS,High Sierra,1,iOS,13,0
EID_1817,Windows,10,0,Android,7,0
EID_20314,Windows,10,0,Android,7,0
EID_11790,Windows,10,6,Android,10,4
EID_4654,Windows,8,2,Android,8,0
EID_17870,MacOS,Catalina,1,iOS,12,0
EID_19213,Windows,8,0,Android,8,0
EID_9296,Linux,ubuntu,0,Android,8,0
EID_1746,MacOS,Mojave,3,iOS,12,0
EID_13205,Windows,7,2,Android,10,1
EID_14198,MacOS,High Sierra,1,iOS,11,0
EID_7226,Windows,7,3,iOS,11,1
EID_2575,Windows,10,2,Android,7,1
EID_13937,,,2,Android,10,0
EID_3577,Windows,8,4,Android,7,0
EID_8920,Windows,10,0,Android,10,1
EID_11256,Windows,8,5,Android,7,0
EID_4818,MacOS,Catalina,3,iOS,11,0
EID_15412,Windows,7,4,Android,8,1
EID_16664,Windows,10,4,Android,9,1
EID_6341,Windows,8,10,Android,10,3
EID_12455,Windows,10,5,Android,9,1
EID_7630,MacOS,Big Sur,1,iOS,13,0
EID_17293,Windows,8,4,Android,10,1
EID_1136,Windows,8,0,iOS,13,0
EID_5872,Windows,8,8,Android,9,3
EID_21149,MacOS,Big Sur,2,Android,8,0
EID_10649,MacOS,High Sierra,1,iOS,13,0
EID_15112,Windows,10,5,Android,8,0
EID_18052,Windows,10,2,Android,8,1
EID_17365,Windows,8,2,Android,10,0
EID_3794,MacOS,High Sierra,1,iOS,11,0
EID_5590,Windows,10,4,Android,8,0
EID_23477,Linux,ubuntu,0,Android,9,0
EID_6552,Windows,8,1,Android,8,0
EID_12594,MacOS,High Sierra,1,iOS,13,0
EID_12454,Windows,8,3,Android,7,0
EID_2243,Windows,10,1,Android,7,0
EID_19904,Windows,10,3,Android,8,0
EID_4556,MacOS,Big Sur,0,iOS,12,0
EID_3340,MacOS,High Sierra,1,iOS,12,0
EID_17634,MacOS,Big Sur,1,iOS,13,0
EID_7887,Windows,10,1,Android,10,0
EID_12680,Windows,10,7,Android,8,2
EID_11394,Windows,10,1,Android,9,0
EID_20117,MacOS,Mojave,1,iOS,11,0
EID_7163,MacOS,Mojave,1,,,0
EID_3040,Windows,8,3,Android,9,0
EID_2507,Windows,10,2,Android,8,1
EID_5487,Windows,10,1,Android,7,1
EID_11809,Windows,10,0,Android,10,0
EID_23240,Windows,,0,,,0
EID_16670,Windows,7,1,Android,7,1
EID_2612,Windows,10,0,Android,8,0
EID_11042,Windows,7,1,Android,8,1
EID_20672,Windows,8,3,Android,10,0
EID_13371,Windows,8,10,Android,9,2
EID_13535,Windows,7,4,Android,10,0
EID_22919,Windows,10,1,Android,8,1
EID_16860,Windows,10,2,Android,8,0
EID_3891,Windows,8,1,Android,7,0
EID_10389,Windows,10,3,Android,8,0
EID_18404,Windows,10,1,Android,9,0
EID_1908,Windows,10,10,Android,8,3
EID_11643,Windows,10,2,Android,7,0
EID_4038,Windows,7,10,Android,8,2
EID_24636,Windows,8,0,Android,9,0
EID_15132,Windows,7,0,Android,8,1
EID_4295,Windows,,1,Android,10,2
EID_8804,Windows,10,1,Android,10,0
EID_19090,Windows,8,0,Android,8,0
EID_13477,MacOS,Mojave,1,iOS,13,0
EID_4167,MacOS,Mojave,1,iOS,13,0
EID_14769,Windows,7,0,iOS,12,0
EID_1907,Windows,10,3,Android,8,1
EID_3389,Linux,ubuntu,0,Android,8,0
EID_9289,Windows,10,7,iOS,13,0
EID_2845,Windows,10,4,iOS,13,2
EID_9438,MacOS,Catalina,1,iOS,13,0
EID_19277,Windows,7,5,Android,7,1
EID_18788,Windows,10,6,Android,7,2
EID_6028,Windows,7,6,iOS,13,0
EID_17542,MacOS,Catalina,0,iOS,13,0
EID_12034,MacOS,High Sierra,2,iOS,11,0
EID_2975,MacOS,Catalina,0,iOS,13,0
EID_24161,Windows,7,1,Android,8,4
EID_13489,Windows,8,1,Android,10,0
EID_9253,Windows,7,4,Android,7,4
EID_19049,Windows,8,7,Android,9,2
EID_24057,Windows,10,2,Android,7,0
EID_24130,Windows,8,1,Android,10,1
EID_13350,Windows,10,2,Android,9,0
EID_6745,Windows,10,3,Android,10,0
EID_23169,MacOS,Mojave,0,,,0
EID_14333,Windows,7,1,Android,7,0
EID_19921,Windows,10,0,iOS,13,1
EID_8361,Windows,10,1,Android,7,1
EID_21950,MacOS,Catalina,0,iOS,12,0
EID_5188,Windows,10,0,Android,7,0
EID_25818,Windows,8,0,Android,7,0
EID_2842,Windows,10,0,iOS,13,0
EID_19321,Windows,10,0,Android,8,0
EID_2016,Linux,ubuntu,1,Android,8,0
EID_2158,Linux,other,2,Android,8,0
EID_21527,Windows,10,6,iOS,13,0
EID_19766,Windows,8,5,Android,7,3
EID_13976,MacOS,Mojave,0,iOS,12,0
EID_24524,Windows,8,0,Android,10,0
EID_18444,Windows,10,1,iOS,12,0
EID_16354,Windows,10,5,Android,8,1
EID_20328,Windows,8,5,Android,9,2
EID_23293,MacOS,Big Sur,0,iOS,12,0
EID_3534,Windows,8,1,Android,8,0
EID_22695,Windows,7,1,Android,7,0
EID_1622,Windows,10,5,Android,7,0
EID_12533,MacOS,High Sierra,2,iOS,13,1
EID_24334,Windows,10,2,Android,9,1
EID_8668,Windows,10,5,Android,10,0
EID_10889,MacOS,Catalina,0,iOS,11,0
EID_2738,Windows,10,4,Android,9,0
EID_16274,Linux,ubuntu,0,Android,10,0
EID_21390,Windows,10,0,Android,10,0
EID_18742,MacOS,Catalina,0,iOS,11,0
EID_4677,Windows,7,2,Android,7,0
EID_13772,MacOS,Mojave,0,iOS,13,0
EID_11243,Windows,10,3,Android,10,0
EID_11738,Windows,8,1,Android,9,2
EID_3535,Windows,7,1,Android,8,2
EID_5580,Windows,10,3,Android,8,2
EID_19388,MacOS,Catalina,1,iOS,13,0
EID_11844,Windows,10,1,Android,10,0
EID_22035,Windows,10,0,Android,8,0
EID_14378,Windows,10,1,Android,8,1
EID_18659,MacOS,Catalina,2,,,0
EID_6779,MacOS,Catalina,0,iOS,12,0
EID_11048,Windows,8,1,Android,7,1
EID_24315,Windows,,0,iOS,13,0
EID_4140,MacOS,High Sierra,0,iOS,13,0
EID_21688,Windows,10,4,Android,8,1
EID_23765,Windows,10,1,Android,7,0
EID_6759,Windows,,0,Android,8,0
EID_24022,,,1,Android,7,0
EID_2086,Linux,ubuntu,2,Android,8,0
EID_3055,Windows,7,0,Android,8,0
EID_1534,Windows,10,2,Android,9,0
EID_12383,Windows,10,1,Android,10,1
EID_14999,MacOS,High Sierra,1,iOS,13,0
EID_9657,Linux,ubuntu,1,Android,7,0
EID_7563,Windows,10,1,Android,10,0
EID_23497,Windows,10,2,iOS,11,1
EID_7478,Windows,8,0,Android,9,0
EID_6047,Windows,10,3,Android,8,0
EID_12057,Windows,10,1,Android,7,0
EID_19568,Windows,7,2,Android,7,0
EID_3707,Windows,8,2,Android,7,1
EID_9601,Windows,10,3,Android,7,1
EID_10755,Windows,10,2,Android,8,1
EID_5571,,,1,Android,7,3
EID_19525,Windows,8,8,Android,8,1
EID_24758,Windows,10,1,Android,7,1
EID_13092,Windows,10,0,Android,7,0
EID_22413,Windows,8,0,Android,7,0
EID_12030,Windows,7,1,Android,9,0
EID_16603,Linux,mint,0,Android,8,0
EID_17659,Windows,8,2,Android,10,1
EID_21494,Windows,10,0,Android,9,0
EID_7294,MacOS,Catalina,2,iOS,12,0
EID_6654,Windows,7,5,,,1
EID_13315,Windows,10,3,iOS,11,0
EID_17609,Windows,8,0,Android,8,0
EID_16861,Windows,10,1,Android,7,2
EID_11855,Windows,10,1,Android,9,0
EID_5086,MacOS,Mojave,0,Android,9,0
EID_6893,Windows,8,1,Android,7,1
EID_9863,Windows,10,1,Android,8,0
EID_1521,Windows,10,0,Android,7,0
EID_12725,Windows,10,0,Android,10,0
EID_19116,Windows,10,2,Android,7,0
EID_25914,Windows,10,0,Android,7,0
EID_22703,Windows,8,2,Android,9,0
EID_22672,Windows,7,4,Android,10,0
EID_2673,MacOS,Catalina,1,,,0
EID_19199,Windows,10,0,Android,8,0
EID_24770,Windows,10,1,Android,7,0
EID_8008,Windows,10,2,Android,7,1
EID_9808,Windows,10,3,Android,8,0
EID_8543,Windows,8,8,Android,8,3
EID_7093,Windows,10,0,Android,7,0
EID_17991,Windows,10,4,Android,10,1
EID_11737,Windows,10,0,Android,9,0
EID_11533,Windows,10,4,Android,8,0
EID_17594,Windows,10,1,Android,8,0
EID_3022,Windows,10,1,Android,10,0
EID_9775,Windows,7,1,Android,8,2
EID_18431,Windows,10,1,Android,8,0
EID_9703,Windows,10,2,Android,7,0
EID_20837,Windows,10,2,Android,7,0
EID_25719,Windows,7,3,Android,9,2
EID_17632,Windows,10,6,Android,8,1
EID_24354,Windows,8,1,Android,9,0
EID_20371,Windows,10,5,Android,9,1
EID_5747,Windows,10,0,,,1
EID_16060,Windows,10,12,Android,7,1
EID_20611,Windows,10,2,Android,8,0
EID_24929,Windows,8,2,iOS,13,0
EID_3968,Windows,8,1,Android,8,0
EID_9583,Windows,10,4,iOS,13,2
EID_2271,Windows,10,12,,,2
EID_5558,Windows,10,5,Android,8,2
EID_12943,Windows,10,0,Android,8,0
EID_8175,MacOS,Catalina,2,iOS,13,0
EID_3760,Windows,10,0,Android,8,0
EID_17191,MacOS,Catalina,0,iOS,11,0
